Text,Label
@LeaderMcConnell There are 18 Communist in the Republican Party! Can’t wait for next voting cycle.,3
@LeaderMcConnell Not their first step. You need to put a stop to this nonsense.,3
"@LeaderMcConnell You’ll give in, just like you and the @GOP do every time you go against the dems.  Pathetic",3
@LeaderMcConnell We can't afford to do anything since the tax break you and trump provided for yourselves and your wealthy friends,3
RT @PraireLady: @LeaderMcConnell  @LindseyGrahamSC  Thanks for putting us on the road to federalized elections and even closer to socialism…,3
@LeaderMcConnell @LeaderMcConnell only cares about himself and his oligarch friends. He has no interest in helping the American people. Over the years he has passed laws to strip wealth from hard working Americans and handed it to the oligarchs. #CORRUPTION,3
"@LeaderMcConnell Dude, you have no right to speak to Republicans. Your a Disgraceocrat.",3
@LeaderMcConnell Why did you vote for it? Seems to me the problem is you. You are supposed to uphold the constitution and you don’t unless it is politically expedient for you.,3
"@LeaderMcConnell Sen. you has always dislike Pres. Trump with the approval of this bill you are not hurting him, you &amp; the 19 Senators are helping Biden destroy this country &amp; the people. We will not have a country.",3
"@LeaderMcConnell You blocked affordable health care for average wage earners and seniors for 10+ years. Something has to change. TRUMP paid 0-$750 in federal taxes.(Divide by just $1billion his tax rate) TRUMPGOP applauded Manafort and others as great guys as they hid $60,000,000+ from U.S. taxes",3
@LeaderMcConnell @GOPLeader @USChamber  do Repubs want American businesses at a competitive disadvantage with other developed nations? We need a price on carbon or else US businesses will lose out.,3
"@LeaderMcConnell  @LindseyGrahamSC  Thanks for putting us on the road to federalized elections and even closer to socialism.  What the heck is wrong with you?  Is there some massive pork (payoff) in line for you,?",3
"@LeaderMcConnell , sort of vain, definitely not humble, that your Twitter handle has “Leader” in it. You list my, and so many more true patriots confidence now so your leadership stance is falling.  Quoting just one of 1000s of tweets of disillusioned Republicans, explain! https://t.co/qthDlF8y5I",3
"@LeaderMcConnell The Republicans that voted in favor have opened the door for massive deficit spending, tax increases on the working class, higher prices for food staples and other commodities, a further weakening of America on the World Stage, violence in major cities, less effective education!!",3
@LeaderMcConnell Then why did you vote for the other crap?,3
@LeaderMcConnell You are big fat liar and most greedy person in politics besides Donald trump.,3
"@LeaderMcConnell Republicans had no problem with giving wealthy people a $2.2 trillion dollar tax cut at the expense of working Americans, yet have big problems whenever Democrats control gov. and spend significantly less money to improve society for all people.",3
"@KingJames about to play with his THIRD MVP  (DRose, Shaq and now Russ) How many did MJ play with? Just saying",3
"@KingJames Not haters, you’re just a dick…",3
RT @HatingTyy: @KingJames cant win without a superteam,3
@KingJames Bro help get @isaiahthomas signed. You can’t tell me you didn’t see that passion. You know he can ball.,3
@KingJames 60% of America hate you,3
"@KingJames You know the NBA soft when dudes need stunt doubles to play against cartoon characters. 🤦🏾
Jordan didn't have a stunt double. 💯💯💯 https://t.co/FfGBHBHDGm",3
"@KingJames get this man , are you dumb? https://t.co/u7T14VfkOr",3
@KingJames who better to show the ropes to an undersized athletic rookie like Mac than @isaiahthomas ? #VictoryLap #Slowgrind https://t.co/aoLuziBLFf,3
RT @mr_footballHOF: @KingJames @BJwhite Lebron never read a book past the first page. And your movie Space Jam 2 was so awful and corny. Yo…,3
RT @ItBegins2012: @KingJames If you thought those boos were bad you should have heard the theater after space jam 2 was over,3
"RT @gdWin35: @KingJames @usabasketball You had Melo, Wade, Cp3 and Howard in 2006 world cup and you still got bronze. How tf you are in the…",3
@michaelreeves @LilyPichu Hey @michaelreeves could you buid alexa using arduino?,3
"@michaelreeves @LilyPichu alright, when are you voicing a femboy?",3
We are moving to an Austrian Economics world with hard money. I wouldn’t waste my money on a Keynesian economics degree. It will soon be obsolete #Bitcoin,3
"RT @sunnydecree: Banks need your money. Your money doesn’t need a bank. 

#bitcoin",3
"RT @BTCGandalf: Politicians still don’t fully understand the internet. 

We’re decades away from them fully understanding #bitcoin.",3
"RT @coinsniper_net: How are you feeling about the crypto market as a whole now, Bullish, Bearish or Neutral?

#crypto #bitcoin #bnb #bullis…",3
"RT @awrigh01: The Ethereum ecosystem should tokenize carbon and make it the core collateral in Maker and other DeFi protocol.

After the mo…",3
RT @FeeIGoodPosts: Steal the moon? 🌕 https://t.co/VZ93qyTkip,3
RT @CryptoCobain: @jebus911 My fud worked I managed to buy cheap pengus to the moon,3
Purdue can put a man on the moon but still can't hang a banner in the rafters?😉,3
"RT @ummjackson: The cryptocurrency industry leverages a network of shady business connections, bought influencers and pay-for-play media ou…",3
"RT @ummjackson: Despite claims of “decentralization”, the cryptocurrency industry is controlled by a powerful cartel of wealthy figures who…",3
"RT @ummjackson: After years of studying it, I believe that cryptocurrency is an inherently right-wing, hyper-capitalistic technology built…",3
"RT @DeFi_of_BSC: Hello FUDders.

  What?

  Why are you spreading misinformation about BNB

  BNB is a threat.

  Explain?
Binance will be…",3
RT @TrisResists: How is mandating masks government control but banning schools from mandating masks not government control?,3
RT @murdo_fraser: So do we now know why the SNP ordered 2 new Teslas at our expense….for 2 new Green Ministers? 🤔 https://t.co/M3taqCNUjS,3
I wonder if people will start filing lawsuits against the federal government for giving pharma companies a pass on the side effects of their gene therapy injection? Can’t sue the companies....,3
"Did you ever try to triangulate the data to check its credibility? Have you tried to get information from the other side, the government? #FakeAmnestyReport  #TplfTerroristGroup 
@amnesty
 
@antonioguterres
 
@hrw
 
@SecBlinken
 
@UNHumanRights",3
"RT @MissAmyTobey: if a leader won't talk about power dynamics that's not a leader, that's a shitty manager",3
"RT @MZietzke: Bitcoins are commercially interchangeable with other bitcoins.

As such, bitcoins are fungible according to the definition of…",3
@AOC Maybe you should be more concerned with how many people you had killed in NYC this weekend??!!!   https://t.co/5QgLHaUN6G,4
@AOC @JoeBiden ain't doing shit for the tax cuts trump put in place and you could have voted for the $15 minimum wage and decided not to...you're full of shit!,4
@AOC You truly are an idiot! I mean you honestly have no clue the damage you and your band of idiots are causing to this country. You don’t care about anything but appearance it’s so obvious. The fact that you paint yourself as a Latino from the broken neighborhood in NY.,4
@BernieSanders Shut the fuck up.,4
"@BernieSanders “I am once again, asking for your donation”. Change the record ya fuckin commie",4
@BernieSanders And if this is as serious as you all keep saying we need to be bombing the shit out of China’s polluting factories.,4
"@BernieSanders You HEAR the UN report, Republican sociopathic monsters?  Climate catastrophe is NOT a matter of opinion. This is the SCIENCE.  These are the FACTS.
And it is WAY past time for the people of our planet to REMOVE ALL POLITICIANS DESTROYING OUR PLANET",4
"@BernieSanders Just stopping by to let you know that absolutely no one likes you...just like Hillary said...and Nina Turner was, and remains, the single worst candidate to ever run for public office. She voted for Jill Stein. She's disqualified.",4
@kylegriffin1 It is better to do no harm than good.  Ehhh #FUCKTHEOATH.  We have egos to caress.,4
@kylegriffin1 HahahahhahahahagaggGGVGahahahhahahahahgagahagagaggavavavhahahahhahahaha 🖕 u,4
@JoyAnnReid Lol. Tweets from joy are my favorite. Genuinely a dumb person.,4
"@maddow Actually msnbc was a disaster the past 2 weeks. Craig, Joy, you &amp; Brian gone was an awful decision for msnbc. Jose was bad, Chris Jansen wasnt bad but a bit lackluster, Jonathan is kinda boring, Alicia is not entertaining but Velchi is the WORST. I hate his loud hyperbolic report",4
"@maddow I know u need a vaca but split it up. Your hour was a disaster with Velchi loud and super hyperbolic rants i had to watch coumo until his brothers situation then hannity. U were gone TOO long. I might watch olympics on demand this week. You, Joy and Brian gone was an awful choice",4
"@chrislhayes Carlson also does not look native American, so why isn't he the filth? His mouth certainly spouts shit enough.",4
@SteveSchmidtSES @thegreatduggo Here's a Republican that has his head so far up his A** that he doesn't know what he's doing or cares about anyone's health in the process of his corruption.,4
@SteveSchmidtSES &lt;---- living proof that human asswipes exist,4
@SteveSchmidtSES You fucktards really need to give it a rest.,4
@SteveSchmidtSES You sir are a far left liberal nut slandering people and doing your nazi censorship ww2 tactics again!!@#! It's a wonder Trump doesn't sue you!!@#!  :( Absolutely disgusting and disgraceful!@#! People are getting wise to you!!  :(,4
@SteveSchmidtSES Trust meee!!@#! Your another butthurt demonicrat media nazi slandering Trump!!@#! The nazi one looks more like a hawk! The images barely look the same bird at all!!@#! You are so soooo fkg desperate to bring Trump down!! More shameful censorship ww2 Hitler type rhetoric!! !!,4
"@NicolleDWallace @jmeacham 2 days

Just under 1000 likes

What does that tell you?",4
@NicolleDWallace - do you realize that about 70% of minorities in New York are NOT vaccinated? 70%. Fact. That is not Republican you uneducated twit. You should get your head out of the Democratic butthole and figure out what truth is.,4
@NicolleDWallace SOURCEDOTCOM: Bloomberg spy reports John O'Neil said WTF WE KNOW ABOUT ANTIBIOTIC RESISTANCE NOW Fn FAUCI WILL NOT SAY IT &amp; WE CAN'T PRINT BUT THE Fn VIRUS IS MUTATING CUZ OF SELECTED PRESSURE BY Fn VACCINE WE HAVE CREATED A Fn MONSTER FOR 99.8% SURVIVABLE VIRUS,4
"@NicolleDWallace 
Tucker Carlson is like Caitlyn Jenner. He has no balls.",4
@AriMelber What does EVERY #ProAbortion Enthusiast share in common? They had a beginning to their Homo sapien lives exactly like Olivia. NO EXCEPTIONS! The greatest expression of self-loathing is loathing for a human who began life just like you! https://t.co/Mbe4DFUOBP #ProLife #MAGA,4
@AriMelber SOURCEDOTCOM: Bloomberg spy reports John O'Neil said WTF WE KNOW ABOUT ANTIBIOTIC RESISTANCE NOW Fn FAUCI WILL NOT SAY IT &amp; WE CAN'T PRINT IT BUT THE Fn VIRUS IS MUTATING CUZ OF SELECTED PRESSURE BY Fn VACCINE WE HAVE CREATED A Fn MONSTER FOR A 99.8% SURVIVABLE VIRUS,4
@AriMelber Death DeSantis should be impeached!,4
@AriMelber @theestallion @TheBeatWithAri Bow down old turtle face bitch!,4
@AriMelber DeathSantis should be recalled!,4
@AriMelber DeathSantis with his BFF https://t.co/n3aOtaq1Sn,4
"@AriMelber ""Just say that the election was corrupt + leave the rest to me and the R. Congressmen,"" Trump said in a December phone call with Rosen, according to handwritten notes of the conversation.(USA today.) And Trump is still walking? Have we a fecal judicial system?",4
@KatyTurNBC SOURCEDOTCOM: CNN spy reports Kaitlan Collins said OMG DID U SEE CLEVELAND CLINIC DECISION F! THIS IS ONE OF THE PREMIER HOSPITALS IN THE WORLD  THEY SAID THOSE WHO HAD COVID DON'T NEED VACCINE THEY ARE THE SAFEST F! WE CANNOT LET THIS GO PUBLIC IF THIS IS TRUE F!,4
@KatyTurNBC SOURCEDOTCOM: CNN spy reports Kaitlan Collins said JESUS NOW WE'RE BEING TOLD TO SHUT THE F UP ON CUOMO JUST VERY LIMITED TIME NOT LIKE IT WAS WITH TRUMP AND KAVANAUGH  I FEAR THE ME TOO IS DEAD FOR DEMS ONLY WE ARE FACING HYPOCRITICAL JOURNALISTIC MALPRACTICE,4
@KatyTurNBC @MSNBC MSNBC continued to employ bigot Chris Matthews for years so MSNBC needs to STFU  about Governor of NY!!!,4
@HallieJackson SOURCEDOTCOM: CNN spy reports Kaitlan Collins said JESUS NOW WE'RE BEING TOLD TO SHUT THE F UP ON CUOMO JUST VERY LIMITED TIME NOT LIKE IT WAS WITH TRUMP AND KAVANAUGH  I FEAR THE ME TOO IS DEAD FOR DEMS ONLY WE ARE FACING HYPOCRITICAL JOURNALISTIC MALPRACTICE,4
"@HallieJackson MSNBC's bleeping out the Jan 6 police officer's testimony and the ""N"" word is just plain wrong! When you are quoting someone it is journalistically ok to ""NOT"" bleep out an invective. Play/Say the damned word! Wake people the hell up!",4
@BernieSanders now heres a novel idea maybe like your presidental bid the vast majority of voters didnt trust her and voted for someone they did?? You know like Biden was picked over you?or did Biden have that election rigged by rich special interest? Your an idiot.,4
@BernieSanders how much more wealth do YOU own than most of us??? Mr millionaire with 3 properties?? How about lizzy the liar?? Maxine the zombie?? Nutty nancy??? What a hypocritical windbag.,4
"@SenWarren WARNING you, communists, plan to turn America into Cuba had better watch out, in 1776 the American people fought and died for freedom and independence not for your ""bs"" communism! We will not stand for long on this matter!",4
"@SenWarren @SecYellen Nobody needs you.
Go back to flying on private jets.",4
@SenWarren @SRuhle @MSNBC Do us a favor change clothes!,4
"@SenWarren @SecYellen You’re a shill for the big banks…

$BTC is the people’s money. You’re a corporatist…",4
"@SenWarren @SRuhle @MSNBC No one cares about you getting paid for an  interview, on vacation, while millions continue to suffer.",4
"@SenWarren @SRuhle @MSNBC You weren't brown enough! Maybe you should've identified as African American as apposed to Native American? You might have gotten the VP slot?
Pocahontas",4
@SenWarren @SRuhle @MSNBC Ask her how her boy Avenatti is doing? Remember when she was slobbering all over him?,4
@SenWarren @SRuhle @MSNBC Are you going to blow more hot air???,3
@SenWarren @SRuhle @MSNBC Getting an early start in slinging your BS around today?,4
@SenWarren @SRuhle @MSNBC Hard pass,4
"@SenWarren Green Industry Globalists own all the Corrupt Politicians and Media, that's how lies &amp; bullshit works!",4
@SenWarren How can stupid or insane governors be punish for causing the unnecessary death of thousands of people simple because they won’t admit they are wrong and apologize to their constituents? Rather be dead than sorry?,4
"@SenWarren @usedgov Lucky for you that you represented yourself as Native American and unlike students who don’t lie about their heritage, had your education paid for.  You need to sit down and not talk.",4
@SenWarren How to punish a President that has violated his oath of office?  One can only wring his neck once which would account for most crimes but not for pain and suffering? If he is half lard and half fried chicken just tie him out in the Sun to crisp well done?,4
"@SenWarren Why criticize #MitchMcConnell  &amp; #Republicans? Mitch is as corrupt as you and your party. Seems more than a little hypocrital that you, a woman who misused benefits set aside for REAL Native Americans, would have the audacity to label anyone desperate. BTW, I forgot you exist.",4
"@SenWarren @AOC @RepCori Really?

Appropriating someone else's property and labour?

You've lost the plot you old windbag.",4
"@SenWarren 

A.There is no stored value in something fluctuating 5% - 10% in one day.

B.There is no store of value in a limited supply of something the middle class, GenZ or your Mom &amp; Dad does not understand.

C. Most Buyers of Bitcoin have never used a Bitcoin ATM, have you? https://t.co/Fw0YzRZclw",4
"@SenWarren How many people does Amazon employ?  How crucial was Amazon in getting much needed supplies to people when we were all forced to stay at home during COVID. You are barking up the wrong tree here, Granny.  We don't want your policies.",4
"@SenWarren @SenAngusKing We don't want your expensive ""reconciliation"" package. Stop trying to ruin our country. VOTE WARREN OUT 2024.",4
@SenWarren And you are a destruction,4
@seanhannity Total hypocrisy,4
@seanhannity Bs,4
@seanhannity All hypocrites,4
"@seanhannity Boing boing boing boing- get yourself a decent bra at the very least ffs 🙄 and get a mask. Not to stop the spread of Covid or anything, but I’m feeling sick just lookin at that mug.",4
@seanhannity Slap this wench.,4
"@seanhannity As usual, Israel’s enemies are all about lies and deceit",4
@seanhannity Domestic terrorist,4
"@seanhannity Figures, democrats are all the same",4
RT @kornegay_danna: @seanhannity You fraud. You never discussed the bad things in this infrastructure bill or how the stupid Republicans th…,4
@seanhannity This woman is a s&gt;it stain on the US,4
@seanhannity Scambags,4
"@seanhannity Hypocrites,  wake up America see this for what it is",4
@seanhannity a congressperson who Hates America,4
@seanhannity Lock her up,4
@seanhannity You're such a doofus.,4
@seanhannity Have you seen someone look more uncomfortable dancing? Quit looking at your feet.,4
@seanhannity The Trump nerd cult is just so jealous,4
@seanhannity Maybe she falls under “sophisticated” category…….NOT!!!!,4
"@seanhannity Hypocrites, all of them. The elite ruling class.",4
@seanhannity I'll bet she'll soon be tweeting again about the rotten pipes ...,4
@seanhannity Because every single person(except children under 12) are vaxxed but just remember @seanhannity is just a fking opinionated ahole https://t.co/wg4EMHDpnV https://t.co/kFBLpls7ZX,4
"@seanhannity I feel like we all agree, she should keep her mask on. For everyone. 🥴",4
"@seanhannity Isn't she vaccinated though?  The CDC initially said vax people could go about their lives without the mask.  Are you stupid or something?  The CDC only recently recommended masks for vaccinated.  But since you are quick to judge, you're probably too dumb to realize that!",4
@seanhannity @TheLeoTerrell Wow Shawn you are the ambulance chaser of the fake news world. It’s gonna be a real bear spinning what you did for a living and how much harm you caused to your kids and grandkids. https://t.co/ksj6BjPern,4
@seanhannity Tlaib looks much better with a mask on,3
@seanhannity The new noraml biden and left america. Say what i do but i can do whatever i want and trample on your rights,4
@seanhannity A sickening hypocrite.,4
@seanhannity Do you even know when this was take and if everyone was tested. It’s probably and intimate family wedding! You POS! Remember when you didn’t say anything about the MAGA RALLIES https://t.co/brGbsxQxaq,4
"@seanhannity @kayleighmcenany Well, @GovRonDeSantis is feeding the virus with his constituents.",4
"@LeaderMcConnell 
Just LIKE fossil fuel, your outdated and going to be replaced with better more efficient model that do not destroy our planet &amp; government. 
Thanks for the memories.

Sincerely, 
United States of America https://t.co/54RETrM4lK",4
@LeaderMcConnell And now we know that you support these historically bad ideas. Hypocritical and disgusting.,4
"@LeaderMcConnell WTF ARE YOU DOING YOU IDIOT!!!

https://t.co/oQPfiJq831",4
"@LeaderMcConnell IF U have sold out &amp; vote FOR the infrastructure bill, I WILL MAKE IT MY GOAL TO CAMPAIGN AGAINST YOU IN THE NEXT ELECTION INSTEAD OF FOR U LIKE HAVE DONE...though I am not from KY, UR actions weigh big in my life.  LISTEN TO THE PEOPLE, NOT THE UNION'S WALLET.",4
@LeaderMcConnell STOP THIS SPENDING SPREE AT ALL COSTS!!!!!,4
@LeaderMcConnell You are such a liar. I don't know how the fuck you live with yourself. https://t.co/JxJ0mO9bgb,4
@LeaderMcConnell Your Too Old to know what Americans what out of you! Your stuck in 50s! Your just to old! https://t.co/BJdOTinHWs,4
@LeaderMcConnell you traitor https://t.co/OdJN5ebxDA,4
"RT @JORGE_C_NY: @LeaderMcConnell ""You knew damn well I was a snake before you took me in"" 

They knew 

@LindseyGrahamSC knew
@marcorubio k…",4
"@LeaderMcConnell  @WhiteHouse  @thehill @KochIndustries  @SecElaineChao 👀 @SenateDems  @HouseDemocrats  @SenSchumer  @POTUS  @VP 
I’m sure @LeaderMcConnell has dementia!  If not, he’s just a POS. https://t.co/MNn2gjOjl6",4
"@LeaderMcConnell MORE LIES FROM ""THE GRIM REAPER!"" AS A CARD CARRYING NAZI AND FACIST LEADER IN THE SENATE
 YOU WILL DO ANY TO CONSOLIDATE YOUR PARTY'S POWER. AND TO MAKE AMERICANS SUFFER THROUGH IT! YOU'RE WAGING WWII 1/2. ON OUR COUNTRY! TRAITOR! MURDERER!",4
"@LeaderMcConnell YOU HAD 5 STIMULUS PACKAGES AND ONLY 5% OF THOSE PACKAGES WERE PAID FOR,YOU STUCK ALL THAT MONEY ON THE NATIONAL DEPT. NOW YOU WONT GIVE US A CEILING BECAUSE OF OUR SPENDING! I DONT THINK SO YOU DEMOLISHED THE DEPT/SPENDING WITH TRUMP .  DONT BLAME US,YOU HAVE DONE ENOUGH DAMAGE",4
"@leadermcconnell, @chuckgrassley, @SenateGOP 
grassley is an embarrassment to the republican senate https://t.co/47K2YBufTN",4
"@LeaderMcConnell That’s not true,we have been waiting for help for years and you and others will not get what you want.  It about time someone as Joe Biden has helped us.  We are the suffering we are the poor,we are the working class YOU AND YOUR OTHERS WILL NOT SUCEED !!YOU DID NOTHING FOR US!",4
"@LeaderMcConnell NO DEMOCRAT WILL DECECT TO YOUR SIDE  OF THE FENCE.  They will not turn on each other !!! YOU CAN ARGUE AS MUCH AS YOU WANT,WE STICK TOGETHER!!",4
"@LeaderMcConnell Then why are you supporting the so called ""Infrastructure deal?  You are a fool and it is time to retire.",4
@LeaderMcConnell Donald Trump is a grifter and you know it Stop being a big baby,4
@LeaderMcConnell is traitor! 🤬 https://t.co/0mfQpnCJPB,4
@LeaderMcConnell you need to stop with your attitude and stop talking about Democrats they have the right to pass 3.5 budget you are stupid sick in your head!!!!!!,4
"@LeaderMcConnell please stop saying things like “they handed the keys to the far left.” All u do is divide us. Don’t do that anymore. What are u, 77-78? You’ve made your money. Retire with dignity,Mitch. The older u get, the more your colleagues r going to see u &amp; judge u..",4
@LeaderMcConnell What are you all thinking? Passing the 3.5T Spending Bill! Did you even read it??? WTF are you thinking? Fight back what the Dems want to do! You're going to bankrupt this country on our &amp; grandchildrens backs!,4
"@LeaderMcConnell just listened to you lie. I stopped work to tell you that this reconciliation bill funds WORKING PEOPLE, &amp; the preservation of LIFE ON EARTH. Air &amp; water are not optional. Why didn't you cry about inflation when you gave 3 tril. to the 1% in 2017? #GOPDeathCult",4
@LeaderMcConnell You stand in front of these cameras and flat out lie to the American people. There are to many experts including the man that invented mRNA that says these vaccines are dangerous and should not be taken and I'm sorry bit I believe them and not you....I https://t.co/aoHlmz47tv,4
@LeaderMcConnell  Shame on you! https://t.co/R1DQBa2nmg,4
@LeaderMcConnell You are such a wussy!,4
@LeaderMcConnell is now a Communist sympathizer!!!  #corruptdemocrats @MittRomney you will be held to account!! https://t.co/Oaxi7TLDQN,4
"@LeaderMcConnell https://t.co/EgIx2XtaGM
Don’t forget that the turtle agreed that the orange idiot was guilty of inciting the insurrection! Even as he lies about his own guilt!",4
RT @KidsNotMarkets: @LeaderMcConnell Column: Here's why the GOP smears everything it doesn't like as 'socialism' https://t.co/6OLUAUwZFJ,4
@LeaderMcConnell Wow this platform is a cesspool of socialist morons and an authoritarian censorship trampoline..,4
"@LeaderMcConnell @McConnellPress Are you really on TV fear mongering about the future of business with the market in record territory, the hottest labor market in recent memory? Are you complaining about unvaccinated immigrants when your party spreads conspiracies, calls Covid a hoax &amp;  promotes anti-vax lies?",4
@LeaderMcConnell coward rhino 🖕🏻 you don’t represent us anymore,4
@LeaderMcConnell can not believe you are voting for this non infrastructure bill. Where did your leadership go...you have become part of the Swamp!!!!!,4
@LeaderMcConnell your a disgrace to America voting for this bull!,4
@LeaderMcConnell needs to resign https://t.co/z40IKz7UNO,4
@LeaderMcConnell must go. https://t.co/CdbIHxKr2D,4
"@LeaderMcConnell VOTE DOWN ALL OF THE DEMOCRAT'S SPENDING!!! NO GREEN NEW PORK AND MIGRANT SPENDING!!! CLOSE THE BORDER OR THE GOP WON'T EXIST AND WE WILL HAVE A ONE PARTY SOCIALIST STATE .... THIS WILL END OUR REPUBLIC, CHOOSE NOT TO COMMIT SUICIDE!",4
@LeaderMcConnell @McConnellPress Are you really on my TV trying to raise fears about joblessness and low wages in the midsts of the best job market and at a time when workers are more empowered than ever? When Walmart and Target are offering to pay employees’ full college tuition? How out of touch are you??,4
"@LeaderMcConnell President Biden never pledged to govern down the middle, especially after years of your hate-filled leadership in the Senate. https://t.co/V4fXhNXZQe",4
"@LeaderMcConnell Good job for using core over headline inflation in your argument! However, your conclusion doesn't follow. See https://t.co/uwQfL1B0W3 and the notes for this series.",4
"@LeaderMcConnell, yield the floor. Your family and party are the ones who played Russian roulette with our democracy. And you lost.",4
"@LeaderMcConnell we have heard nothing but complaints from YOU about helping OUR country get back on track as a world power.
You have no ideas that aren’t already addressed by Democrats!
Get over yourself!!",4
@LeaderMcConnell You are a lying hypocrite,4
@LeaderMcConnell Moscow Mitch stop it. People don’t listen to your lies and deceit anymore…,4
@LeaderMcConnell Please vote against this bill!! Why would you do this to our country??!,4
@LeaderMcConnell You are a reprehensible human being,4
@LeaderMcConnell I HOPE THEY VOTE YOU OUT !!!,4
@LeaderMcConnell This is why America is in trouble we have a coward for a leader.,4
"@LeaderMcConnell blah. Your favorite leader trump tax break for your wife and pals.  Get out of the senate. Whole senate can be abolished under your leadership, YOU LIAR! https://t.co/FLEtvCWEWA",4
"@LeaderMcConnell It’s well past time for billionaires to pay their fair share of taxes. The middle class is almost gone now. It’s unrecognizable, which makes the wealthiest people, like you, very happy. @GOP",4
@LeaderMcConnell @GOP @SenateGOP @GOPChairwoman  did the wife of #HerschelWalker commit voter fraud? I'm sure you will stop at nothing to find the truth #GOPBetrayedAmerica #GOPCorruptionOverCountry https://t.co/3dMHGsLR0w,4
@LeaderMcConnell Any bill this large is a cancer for taxpayers (and you know it). You are exhibit A as to why we need term limits. This is out of control.,4
"@LeaderMcConnell @SenateGOP I WILL NOT FORGET THAT YOU WHO VOTED FOR THE INFRASTRUCTURE BILL, HAVE PUT MY 2 YEAR OLD GRANDDAUGHTER IN DEBT BEFORE SHE EVEN KNOWS HOW TO SAY, NATIONAL DEBT!!!!! @GOP @GOPChairwoman 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡",4
"@LeaderMcConnell You are the absolute worst! You have been a huge letdown…. Game on now, and you WILL be left! Bad move old man!",4
@LeaderMcConnell @McConnellPress @LindseyGrahamSC @senrobportman @JohnCornyn and the rest total 17 = sold us out!   You will pay in more ways than one! https://t.co/xx0EgYUtze,4
@KingJames @usabasketball Shut up &amp; dribble,4
@KingJames this is just some Mama's boy filled with rage. https://t.co/KCLFteGQ1u,4
@KingJames So basically the government induced panic over Covid-19 that has made people afraid to be in public places with large crowds is systemic racism?  I think you are just a horrible actor and a another privileged Democrat blaming his failures others.,4
"@KingJames how does this new #Lakers roster in any way help your #legacy? It just shows you not only need help but #elite help! You need to drop the “king” moniker. You’re a fraud. You’re no #Jordan, #Kobe. You’re just LeBron “lames”.",4
"@KingJames Racist clown act
How pitiful 
Say the names of law enforcement officers and innocent children murdered while they slept",4
"@KingJames say her name, you chicken shit coward… https://t.co/YeypBESmp5",4
"@KingJames Can't win without a superteam can you. 
#bum",4
"@BernieSanders I refuse to accept you, and your loser political friends, getting your hands and TAXES INTO CRYTPO.  I am moving to Vermont September 1st so I will SOON BE A CONSTITUENT!  And as one, I DEMAND you take the crypto bill OFF THE INFRASTRUCTURE BILL",4
"@BernieSanders You're a troll, a moron, and thankfully are part of an increasingly irrellevant group of people nobody cares about.  Get your hands, and the US Government, OUT OF CRYPTO.  I am going to post this on every single tweet you put out, from this point on.  What a lame.",4
"@BernieSanders As it should. Opposed to you, CEO's are actually working hard at: careers you never had, making decisions keeping companies growing, contributing to the economy, providing jobs, etc.
The employees in need/want of more pay? Help deregulate your mess, better oneself, change jobs.",4
@BernieSanders Fuck you @BernieSanders,4
@BernieSanders Bernie Sanders.   The MOST corrupt if all,4
"@BernieSanders Bernie, you are just jealous.   You have been living off taxpayers your whole life.",4
@BernieSanders Most of those fires were started by idiots. Thin the forest they did before 1985. This dip shit is charge of money in the white house,4
@BernieSanders Send them all to Alaska that is changing by the day.,4
@BernieSanders IF YOU WORKED 50 YEARS OF YOUR LIFE AND PAID INTO MEDICARE-YOU STILL HAVE TO PAY FOR IT AND THOSE WORKING THE WELFARE SYSTEM GET AS MUCH BENEFITS AS YOU. THIS IS NOT FAIR. YOU GIVE PEOPLE AN INCENTIVE TO BE ON WELFARE AND DRAIN OUR ECONOMY.,4
"@BernieSanders Coward. Voting against the only thing that would help, showed your true colors today",4
"@BernieSanders You and other Democrats sold our skilled jobs…lined your pockets and destroyed American Pride, skilled jobs they paid living wage and brought hope.  Remember people like this who used to EARN a living wage with their skills?  https://t.co/zxBApcLy7X",4
"@BernieSanders Go fuck yourself, as a person without kids I am sick of all my tax dollars going into the pockets of people who have kids, and if you pass this 3.5 trillion dollars criminal act I can't imagine how much it is going to cost me, you are a criminal and nothing more",4
@BernieSanders BS,4
@BernieSanders @AOC Fuck you! Hell No!,4
"@BernieSanders was proselytizing again, ""Congress will for once... stand with working class Americans.""
More like standing on the working class with these TRILLION dollar Bills.
#Socialism 
#BuildBackBetter Hoax
#DemocratsTheEnemyWithin 
#MAGA",4
@SenWarren WHY do you not listen to your constituents.  We DO NOT WANT the #GreenNewDeal    It’s a sham and you are part of a globalist autocracy.  We don’t want this sham of a spending spree that you hide under the cover of an infrastructure plan.,4
RT @Quin4Trump: @SenWarren Why criticize #MitchMcConnell  &amp; #Republicans? Mitch is as corrupt as you and your party. Seems more than a litt…,4
@SenWarren @pgfreek You all are full of crap.... Nothing any of you say I trust or believe anymore. This bill will help destroy the economy and kill America.,4
RT @Quin4Trump: @SenWarren @usedgov Lucky for you that you represented yourself as Native American and unlike students who don’t lie about…,4
RT @Quin4Trump: @SenWarren @SenAngusKing Said by a member of the 1% who pushes socialism but has grown fat from socialism.,4
@SenWarren Tell us how Andrew Cuomo was in bed,4
